transaction_id,date,type,category,amount_eur,client_id,sale_id,payment_status,invoice_number
FIN0000576,2024-11-05,Revenue,Subscription Revenue,1059.9,CL00335,SAL004023,Paid,FAC-000576
FIN0000711,2024-11-05,Revenue,Subscription Revenue,1452.7,CL00365,SAL004429,Paid,FAC-000711
FIN0000709,2024-11-05,Revenue,Subscription Revenue,579.32,CL00156,SAL001873,Paid,FAC-000709
FIN0000582,2024-11-06,Revenue,Subscription Revenue,550.12,CL00482,SAL005872,Paid,FAC-000582
FIN0000650,2024-11-06,Revenue,Subscription Revenue,2624.03,CL00347,SAL004157,Paid,FAC-000650
FIN0000649,2024-11-06,Revenue,Subscription Revenue,3299.55,CL00205,SAL002393,Paid,FAC-000649
FIN0000648,2024-11-06,Revenue,Subscription Revenue,1817.76,CL00481,SAL005863,Paid,FAC-000648
FIN0006281,2024-11-06,Expense,Infrastructure Cloud,1572.14,,,Paid,DEP-006281
FIN0000655,2024-11-07,Revenue,One-time Revenue,12060.78,CL00465,SAL005653,Paid,FAC-000655
FIN0000585,2024-11-07,Revenue,Subscription Revenue,309.9,CL00330,SAL003860,Paid,FAC-000585
FIN0000528,2024-11-07,Revenue,Subscription Revenue,625.69,CL00348,SAL004230,Late,FAC-000528
FIN0000589,2024-11-07,Revenue,Subscription Revenue,1570.41,CL00330,SAL003884,Paid,FAC-000589
FIN0000588,2024-11-07,Revenue,One-time Revenue,1745.48,CL00176,SAL002030,Paid,FAC-000588
FIN0000586,2024-11-07,Revenue,Subscription Revenue,691.65,CL00012,SAL000130,Paid,FAC-000586
FIN0000662,2024-11-08,Revenue,Subscription Revenue,1029.06,CL00307,SAL003658,Paid,FAC-000662
FIN0000660,2024-11-08,Revenue,Subscription Revenue,3543.35,CL00222,SAL002571,Paid,FAC-000660
FIN0000661,2024-11-08,Revenue,One-time Revenue,26784.78,CL00423,SAL005157,Paid,FAC-000661
FIN0000791,2024-11-08,Revenue,Subscription Revenue,1096.79,CL00069,SAL000717,Paid,FAC-000791
FIN0000532,2024-11-08,Revenue,One-time Revenue,1112.75,CL00054,SAL000563,Late,FAC-000532
FIN0000724,2024-11-08,Revenue,One-time Revenue,3989.36,CL00355,SAL004289,Paid,FAC-000724
FIN0000719,2024-11-08,Revenue,One-time Revenue,2370.36,CL00289,SAL003418,Paid,FAC-000719
FIN0000723,2024-11-08,Revenue,Subscription Revenue,2246.53,CL00424,SAL005178,Paid,FAC-000723
FIN0000721,2024-11-08,Revenue,Subscription Revenue,953.93,CL00073,SAL000811,Paid,FAC-000721
FIN0000799,2024-11-08,Revenue,Subscription Revenue,1571.11,CL00146,SAL001762,Paid,FAC-000799
FIN0000736,2024-11-09,Revenue,One-time Revenue,11293.08,CL00335,SAL003978,Paid,FAC-000736
FIN0006279,2024-11-09,Expense,Salaires & charges,68050.3,,,Paid,DEP-006279
FIN0000663,2024-11-09,Revenue,Subscription Revenue,1234.87,CL00075,SAL000870,Paid,FAC-000663
FIN0006287,2024-11-09,Expense,Bureaux & équipement,5070.18,,,Paid,DEP-006287
FIN0000665,2024-11-09,Revenue,Subscription Revenue,1131.82,CL00143,SAL001729,Paid,FAC-000665
FIN0000592,2024-11-09,Revenue,Subscription Revenue,3408.03,CL00279,SAL003290,Paid,FAC-000592
FIN0000737,2024-11-09,Revenue,Subscription Revenue,1621.06,CL00088,SAL001057,Paid,FAC-000737
FIN0000742,2024-11-10,Revenue,Subscription Revenue,583.2,CL00075,SAL000880,Paid,FAC-000742
FIN0000600,2024-11-10,Revenue,Subscription Revenue,2044.37,CL00235,SAL002690,Paid,FAC-000600
FIN0000669,2024-11-10,Revenue,Subscription Revenue,823.89,CL00021,SAL000231,Paid,FAC-000669
FIN0000803,2024-11-10,Revenue,One-time Revenue,33018.17,CL00002,SAL000017,Paid,FAC-000803
FIN0000747,2024-11-11,Revenue,One-time Revenue,3326.63,CL00334,SAL003952,Paid,FAC-000747
FIN0000812,2024-11-11,Revenue,One-time Revenue,32121.33,CL00498,SAL006054,Paid,FAC-000812
FIN0000674,2024-11-11,Revenue,One-time Revenue,21608.77,CL00348,SAL004217,Paid,FAC-000674
FIN0000807,2024-11-11,Revenue,Subscription Revenue,1546.23,CL00146,SAL001770,Paid,FAC-000807
FIN0000438,2024-11-12,Revenue,Subscription Revenue,909.18,CL00199,SAL002290,Late,FAC-000438
FIN0000748,2024-11-12,Revenue,Subscription Revenue,978.91,CL00199,SAL002300,Paid,FAC-000748
FIN0000679,2024-11-12,Revenue,Subscription Revenue,2493.98,CL00335,SAL003994,Paid,FAC-000679
FIN0000680,2024-11-12,Revenue,Subscription Revenue,5766.79,CL00479,SAL005801,Paid,FAC-000680
FIN0006291,2024-11-12,Expense,Frais juridiques & conseil,859.39,,,Paid,DEP-006291
FIN0000608,2024-11-13,Revenue,One-time Revenue,3280.74,CL00355,SAL004309,Paid,FAC-000608
FIN0000612,2024-11-13,Revenue,Subscription Revenue,1601.48,CL00031,SAL000349,Paid,FAC-000612
FIN0000755,2024-11-13,Revenue,Subscription Revenue,1102.93,CL00498,SAL006062,Paid,FAC-000755
FIN0000681,2024-11-13,Revenue,Subscription Revenue,1044.1,CL00330,SAL003895,Paid,FAC-000681
FIN0000824,2024-11-14,Revenue,Subscription Revenue,388.13,CL00256,SAL003036,Paid,FAC-000824
FIN0000548,2024-11-14,Revenue,Subscription Revenue,3621.23,CL00335,SAL004006,Late,FAC-000548
FIN0000686,2024-11-14,Revenue,Subscription Revenue,1445.47,CL00182,SAL002125,Paid,FAC-000686
FIN0000617,2024-11-14,Revenue,One-time Revenue,9143.7,CL00121,SAL001432,Paid,FAC-000617
FIN0000683,2024-11-14,Revenue,One-time Revenue,19685.05,CL00078,SAL000893,Paid,FAC-000683
FIN0000762,2024-11-15,Revenue,One-time Revenue,10498.9,CL00253,SAL002956,Paid,FAC-000762
FIN0000445,2024-11-15,Revenue,Subscription Revenue,2287.8,CL00347,SAL004170,Late,FAC-000445
FIN0000832,2024-11-16,Revenue,Subscription Revenue,688.92,CL00321,SAL003771,Paid,FAC-000832
FIN0000766,2024-11-16,Revenue,Subscription Revenue,1941.49,CL00073,SAL000786,Paid,FAC-000766
FIN0000627,2024-11-16,Revenue,Subscription Revenue,917.48,CL00348,SAL004221,Paid,FAC-000627
FIN0000830,2024-11-16,Revenue,Subscription Revenue,2322.15,CL00417,SAL005087,Paid,FAC-000830
FIN0000831,2024-11-16,Revenue,Subscription Revenue,1703.19,CL00405,SAL004936,Paid,FAC-000831
FIN0000771,2024-11-17,Revenue,Subscription Revenue,296.87,CL00294,SAL003474,Paid,FAC-000771
FIN0000837,2024-11-17,Revenue,Subscription Revenue,1174.19,CL00346,SAL004143,Paid,FAC-000837
FIN0000634,2024-11-17,Revenue,Subscription Revenue,4018.86,CL00011,SAL000117,Paid,FAC-000634
FIN0000563,2024-11-17,Revenue,Subscription Revenue,696.58,CL00075,SAL000847,Late,FAC-000563
FIN0000694,2024-11-17,Revenue,Subscription Revenue,3462.79,CL00405,SAL004939,Paid,FAC-000694
FIN0006284,2024-11-18,Expense,Infrastructure Cloud,1572.14,,,Paid,DEP-006284
FIN0000695,2024-11-18,Revenue,Subscription Revenue,699.27,CL00063,SAL000662,Paid,FAC-000695
FIN0000699,2024-11-18,Revenue,Subscription Revenue,2090.78,CL00386,SAL004657,Paid,FAC-000699
FIN0000774,2024-11-18,Revenue,Subscription Revenue,814.27,CL00347,SAL004182,Paid,FAC-000774
FIN0000853,2024-11-19,Revenue,Subscription Revenue,711.44,CL00061,SAL000642,Paid,FAC-000853
FIN0000702,2024-11-19,Revenue,One-time Revenue,16894.63,CL00291,SAL003426,Paid,FAC-000702
FIN0000705,2024-11-19,Revenue,One-time Revenue,4561.87,CL00399,SAL004845,Paid,FAC-000705
FIN0000775,2024-11-19,Revenue,Subscription Revenue,633.69,CL00269,SAL003180,Paid,FAC-000775
FIN0000852,2024-11-19,Revenue,Subscription Revenue,893.13,CL00340,SAL004064,Paid,FAC-000852
FIN0006292,2024-11-20,Expense,Déplacements & événements,807.72,,,Paid,DEP-006292
FIN0000706,2024-11-20,Revenue,One-time Revenue,2146.5,CL00365,SAL004428,Paid,FAC-000706
FIN0000708,2024-11-20,Revenue,Subscription Revenue,5599.76,CL00335,SAL003984,Paid,FAC-000708
FIN0000712,2024-11-20,Revenue,Subscription Revenue,475.87,CL00071,SAL000747,Paid,FAC-000712
FIN0000651,2024-11-21,Revenue,Subscription Revenue,802.73,CL00335,SAL003977,Paid,FAC-000651
FIN0000861,2024-11-21,Revenue,Subscription Revenue,2269.41,CL00075,SAL000859,Paid,FAC-000861
FIN0000713,2024-11-21,Revenue,One-time Revenue,3526.34,CL00002,SAL000008,Paid,FAC-000713
FIN0000782,2024-11-21,Revenue,Subscription Revenue,4474.45,CL00123,SAL001489,Paid,FAC-000782
FIN0000784,2024-11-21,Revenue,One-time Revenue,3449.24,CL00330,SAL003871,Paid,FAC-000784
FIN0000783,2024-11-21,Revenue,Subscription Revenue,847.14,CL00479,SAL005804,Paid,FAC-000783
FIN0000862,2024-11-21,Revenue,Subscription Revenue,821.72,CL00021,SAL000232,Paid,FAC-000862
FIN0000787,2024-11-22,Revenue,Subscription Revenue,269.35,CL00224,SAL002605,Paid,FAC-000787
FIN0000714,2024-11-22,Revenue,Subscription Revenue,4802.18,CL00081,SAL000950,Paid,FAC-000714
FIN0000653,2024-11-22,Revenue,Subscription Revenue,662.27,CL00124,SAL001514,Paid,FAC-000653
FIN0000715,2024-11-23,Revenue,Subscription Revenue,3619.55,CL00340,SAL004063,Paid,FAC-000715
FIN0000591,2024-11-23,Revenue,Subscription Revenue,3026.74,CL00031,SAL000341,Late,FAC-000591
FIN0000795,2024-11-23,Revenue,Subscription Revenue,651.54,CL00347,SAL004164,Paid,FAC-000795
FIN0000720,2024-11-23,Revenue,Subscription Revenue,3036.59,CL00269,SAL003178,Paid,FAC-000720
FIN0006285,2024-11-23,Expense,Outils SaaS internes,751.12,,,Paid,DEP-006285
FIN0000726,2024-11-23,Revenue,One-time Revenue,10490.4,CL00100,SAL001144,Paid,FAC-000726
FIN0000727,2024-11-23,Revenue,Subscription Revenue,394.76,CL00182,SAL002119,Paid,FAC-000727
FIN0000874,2024-11-23,Revenue,One-time Revenue,1432.13,CL00262,SAL003112,Paid,FAC-000874
FIN0000790,2024-11-23,Revenue,One-time Revenue,1424.36,CL00330,SAL003873,Paid,FAC-000790
FIN0000732,2024-11-24,Revenue,Subscription Revenue,2028.93,CL00498,SAL006086,Paid,FAC-000732
FIN0006293,2024-11-24,Expense,OpenAI / LLM API,5411.61,,,Paid,DEP-006293
FIN0006288,2024-11-24,Expense,Frais juridiques & conseil,859.39,,,Paid,DEP-006288
FIN0000478,2024-11-24,Revenue,Subscription Revenue,386.94,CL00182,SAL002126,Late,FAC-000478
FIN0000672,2024-11-25,Revenue,Subscription Revenue,609.29,CL00404,SAL004917,Paid,FAC-000672
FIN0000671,2024-11-25,Revenue,Subscription Revenue,375.83,CL00094,SAL001109,Paid,FAC-000671
FIN0000743,2024-11-25,Revenue,One-time Revenue,3102.58,CL00123,SAL001487,Paid,FAC-000743
FIN0000804,2024-11-25,Revenue,Subscription Revenue,4256.34,CL00199,SAL002295,Paid,FAC-000804
FIN0000740,2024-11-25,Revenue,One-time Revenue,35162.88,CL00398,SAL004799,Paid,FAC-000740
FIN0006280,2024-11-25,Expense,Marketing & Publicité,27823.49,,,Paid,DEP-006280
FIN0000805,2024-11-25,Revenue,Subscription Revenue,470.85,CL00088,SAL001061,Paid,FAC-000805
FIN0000485,2024-11-25,Revenue,One-time Revenue,9200.4,CL00330,SAL003903,Late,FAC-000485
FIN0000745,2024-11-26,Revenue,Subscription Revenue,2638.99,CL00123,SAL001504,Paid,FAC-000745
FIN0000811,2024-11-26,Revenue,One-time Revenue,27231.37,CL00380,SAL004593,Paid,FAC-000811
FIN0000602,2024-11-26,Revenue,One-time Revenue,1519.03,CL00341,SAL004088,Late,FAC-000602
FIN0000896,2024-11-26,Revenue,Subscription Revenue,2928.77,CL00151,SAL001831,Paid,FAC-000896
FIN0000901,2024-11-27,Revenue,Subscription Revenue,642.81,CL00398,SAL004795,Paid,FAC-000901
FIN0000902,2024-11-27,Revenue,Subscription Revenue,3614.06,CL00482,SAL005882,Paid,FAC-000902
FIN0000605,2024-11-27,Revenue,Subscription Revenue,364.45,CL00019,SAL000208,Late,FAC-000605
FIN0000753,2024-11-27,Revenue,Subscription Revenue,309.49,CL00344,SAL004134,Paid,FAC-000753
FIN0000750,2024-11-27,Revenue,Subscription Revenue,804.77,CL00165,SAL001923,Paid,FAC-000750
FIN0000751,2024-11-27,Revenue,Subscription Revenue,3793.88,CL00284,SAL003372,Paid,FAC-000751
FIN0000903,2024-11-28,Revenue,Subscription Revenue,401.67,CL00377,SAL004571,Paid,FAC-000903
FIN0000756,2024-11-28,Revenue,Subscription Revenue,644.61,CL00241,SAL002812,Paid,FAC-000756
FIN0000757,2024-11-28,Revenue,One-time Revenue,4996.89,CL00117,SAL001360,Paid,FAC-000757
FIN0000614,2024-11-29,Revenue,One-time Revenue,2441.49,CL00374,SAL004527,Late,FAC-000614
FIN0000619,2024-11-29,Revenue,One-time Revenue,1847.01,CL00212,SAL002431,Late,FAC-000619
FIN0000613,2024-11-29,Revenue,Subscription Revenue,1002.34,CL00465,SAL005660,Late,FAC-000613
FIN0000825,2024-11-30,Revenue,Subscription Revenue,1863.68,CL00283,SAL003358,Paid,FAC-000825
FIN0000761,2024-11-30,Revenue,One-time Revenue,2369.38,CL00455,SAL005532,Paid,FAC-000761
FIN0000764,2024-11-30,Revenue,Subscription Revenue,674.03,CL00027,SAL000298,Paid,FAC-000764
FIN0000759,2024-11-30,Revenue,One-time Revenue,27074.66,CL00253,SAL002957,Paid,FAC-000759
FIN0000760,2024-11-30,Revenue,Subscription Revenue,2267.23,CL00417,SAL005076,Paid,FAC-000760
FIN0000758,2024-11-30,Revenue,Subscription Revenue,944.22,CL00235,SAL002679,Paid,FAC-000758
FIN0000828,2024-11-30,Revenue,Subscription Revenue,3873.32,CL00054,SAL000555,Paid,FAC-000828
FIN0000913,2024-11-30,Revenue,One-time Revenue,18859.96,CL00328,SAL003835,Paid,FAC-000913
FIN0000507,2024-11-30,Revenue,Subscription Revenue,1468.64,CL00452,SAL005483,Late,FAC-000507
FIN0000922,2024-12-01,Revenue,Subscription Revenue,248.87,CL00415,SAL005052,Paid,FAC-000922
FIN0006300,2024-12-01,Expense,Outils SaaS internes,318.38,,,Paid,DEP-006300
FIN0006307,2024-12-01,Expense,Bureaux & équipement,1350.63,,,Paid,DEP-006307
FIN0000930,2024-12-02,Revenue,Subscription Revenue,1071.4,CL00455,SAL005539,Paid,FAC-000930
FIN0000770,2024-12-02,Revenue,Subscription Revenue,4092.0,CL00389,SAL004713,Paid,FAC-000770
FIN0000929,2024-12-02,Revenue,One-time Revenue,12793.12,CL00221,SAL002551,Paid,FAC-000929
FIN0000639,2024-12-03,Revenue,One-time Revenue,30977.77,CL00225,SAL002613,Late,FAC-000639
FIN0000773,2024-12-03,Revenue,Subscription Revenue,2969.7,CL00075,SAL000855,Paid,FAC-000773
FIN0000841,2024-12-03,Revenue,Subscription Revenue,5698.22,CL00335,SAL004014,Paid,FAC-000841
FIN0000844,2024-12-04,Revenue,Subscription Revenue,288.24,CL00307,SAL003660,Paid,FAC-000844
FIN0006310,2024-12-05,Expense,Déplacements & événements,4098.9,,,Paid,DEP-006310
FIN0000948,2024-12-05,Revenue,Subscription Revenue,409.95,CL00481,SAL005854,Paid,FAC-000948
FIN0000856,2024-12-05,Revenue,One-time Revenue,2987.93,CL00261,SAL003100,Paid,FAC-000856
FIN0000946,2024-12-05,Revenue,Subscription Revenue,647.59,CL00103,SAL001171,Paid,FAC-000946
FIN0006298,2024-12-05,Expense,Infrastructure Cloud,2163.55,,,Paid,DEP-006298
FIN0000863,2024-12-06,Revenue,One-time Revenue,3642.22,CL00012,SAL000135,Paid,FAC-000863
FIN0000780,2024-12-06,Revenue,Subscription Revenue,1646.86,CL00117,SAL001371,Paid,FAC-000780
FIN0000869,2024-12-07,Revenue,Subscription Revenue,5602.48,CL00341,SAL004091,Paid,FAC-000869
FIN0000798,2024-12-08,Revenue,One-time Revenue,8168.51,CL00496,SAL006039,Paid,FAC-000798
FIN0000789,2024-12-08,Revenue,Subscription Revenue,5395.16,CL00121,SAL001417,Paid,FAC-000789
FIN0000792,2024-12-08,Revenue,Subscription Revenue,4244.96,CL00340,SAL004054,Paid,FAC-000792
FIN0006308,2024-12-08,Expense,Frais juridiques & conseil,869.22,,,Paid,DEP-006308
FIN0000872,2024-12-08,Revenue,One-time Revenue,38928.44,CL00148,SAL001791,Paid,FAC-000872
FIN0000728,2024-12-08,Revenue,Subscription Revenue,1281.41,CL00256,SAL003021,Paid,FAC-000728
FIN0000968,2024-12-08,Revenue,Subscription Revenue,961.03,CL00241,SAL002798,Paid,FAC-000968
FIN0000725,2024-12-08,Revenue,Subscription Revenue,838.97,CL00241,SAL002808,Paid,FAC-000725
FIN0000718,2024-12-08,Revenue,One-time Revenue,24992.96,CL00075,SAL000854,Paid,FAC-000718
FIN0000965,2024-12-08,Revenue,Subscription Revenue,3158.7,CL00011,SAL000118,Paid,FAC-000965
FIN0000716,2024-12-08,Revenue,Subscription Revenue,2023.44,CL00498,SAL006056,Paid,FAC-000716
FIN0000801,2024-12-09,Revenue,Subscription Revenue,571.85,CL00220,SAL002507,Paid,FAC-000801
FIN0000802,2024-12-09,Revenue,Subscription Revenue,4847.41,CL00382,SAL004623,Paid,FAC-000802
FIN0006299,2024-12-09,Expense,Infrastructure Cloud,2163.55,,,Paid,DEP-006299
FIN0006305,2024-12-09,Expense,Bureaux & équipement,1350.63,,,Paid,DEP-006305
FIN0000735,2024-12-09,Revenue,One-time Revenue,3167.57,CL00212,SAL002426,Paid,FAC-000735
FIN0000533,2024-12-09,Revenue,Subscription Revenue,415.41,CL00254,SAL002983,Late,FAC-000533
FIN0000886,2024-12-10,Revenue,One-time Revenue,8978.41,CL00482,SAL005888,Paid,FAC-000886
FIN0000887,2024-12-10,Revenue,One-time Revenue,11125.62,CL00399,SAL004816,Paid,FAC-000887
FIN0000738,2024-12-10,Revenue,Subscription Revenue,4917.65,CL00054,SAL000525,Paid,FAC-000738
FIN0000670,2024-12-10,Revenue,One-time Revenue,13823.75,CL00073,SAL000780,Late,FAC-000670
FIN0000885,2024-12-10,Revenue,One-time Revenue,17237.19,CL00425,SAL005211,Paid,FAC-000885
FIN0000888,2024-12-10,Revenue,Subscription Revenue,2201.75,CL00222,SAL002560,Paid,FAC-000888
FIN0000741,2024-12-10,Revenue,Subscription Revenue,1149.12,CL00121,SAL001410,Paid,FAC-000741
FIN0000739,2024-12-10,Revenue,Subscription Revenue,1793.95,CL00074,SAL000819,Paid,FAC-000739
FIN0000806,2024-12-10,Revenue,Subscription Revenue,1404.92,CL00124,SAL001520,Paid,FAC-000806
FIN0000810,2024-12-11,Revenue,Subscription Revenue,2161.49,CL00081,SAL000968,Paid,FAC-000810
FIN0000813,2024-12-11,Revenue,Subscription Revenue,1707.99,CL00205,SAL002396,Paid,FAC-000813
FIN0000814,2024-12-11,Revenue,One-time Revenue,26218.57,CL00277,SAL003247,Paid,FAC-000814
FIN0000536,2024-12-11,Revenue,One-time Revenue,2617.33,CL00136,SAL001692,Late,FAC-000536
FIN0000808,2024-12-11,Revenue,Subscription Revenue,684.16,CL00421,SAL005121,Paid,FAC-000808
FIN0000890,2024-12-11,Revenue,Subscription Revenue,637.85,CL00149,SAL001804,Paid,FAC-000890
FIN0000894,2024-12-11,Revenue,Subscription Revenue,410.35,CL00151,SAL001830,Paid,FAC-000894
FIN0000889,2024-12-11,Revenue,One-time Revenue,9108.14,CL00078,SAL000909,Paid,FAC-000889
FIN0000899,2024-12-12,Revenue,One-time Revenue,13214.16,CL00078,SAL000892,Paid,FAC-000899
FIN0000678,2024-12-12,Revenue,One-time Revenue,4007.61,CL00328,SAL003830,Late,FAC-000678
FIN0000752,2024-12-12,Revenue,Subscription Revenue,754.69,CL00238,SAL002735,Paid,FAC-000752
FIN0006312,2024-12-12,Expense,OpenAI / LLM API,1969.92,,,Paid,DEP-006312
FIN0000815,2024-12-12,Revenue,Subscription Revenue,342.09,CL00349,SAL004251,Paid,FAC-000815
FIN0006306,2024-12-12,Expense,Bureaux & équipement,1350.63,,,Paid,DEP-006306
FIN0000985,2024-12-12,Revenue,One-time Revenue,10060.42,CL00425,SAL005220,Paid,FAC-000985
FIN0000820,2024-12-13,Revenue,One-time Revenue,3147.88,CL00471,SAL005720,Paid,FAC-000820
FIN0000819,2024-12-13,Revenue,One-time Revenue,3078.78,CL00347,SAL004149,Paid,FAC-000819
FIN0000817,2024-12-13,Revenue,Subscription Revenue,741.96,CL00269,SAL003177,Paid,FAC-000817
FIN0006294,2024-12-13,Expense,Salaires & charges,62784.17,,,Paid,DEP-006294
FIN0000821,2024-12-14,Revenue,Subscription Revenue,5373.73,CL00438,SAL005335,Paid,FAC-000821
FIN0000822,2024-12-14,Revenue,Subscription Revenue,5778.32,CL00125,SAL001557,Paid,FAC-000822
FIN0006295,2024-12-14,Expense,Marketing & Publicité,2457.55,,,Paid,DEP-006295
FIN0000905,2024-12-14,Revenue,Subscription Revenue,892.37,CL00368,SAL004458,Paid,FAC-000905
FIN0000685,2024-12-14,Revenue,One-time Revenue,3331.37,CL00069,SAL000722,Late,FAC-000685
FIN0000684,2024-12-14,Revenue,Subscription Revenue,756.81,CL00073,SAL000785,Late,FAC-000684
FIN0000997,2024-12-14,Revenue,Subscription Revenue,740.13,CL00347,SAL004154,Paid,FAC-000997
FIN0000998,2024-12-14,Revenue,Subscription Revenue,431.64,CL00321,SAL003766,Paid,FAC-000998
FIN0000823,2024-12-14,Revenue,Subscription Revenue,1159.42,CL00073,SAL000781,Paid,FAC-000823
FIN0000690,2024-12-15,Revenue,One-time Revenue,47799.42,CL00205,SAL002386,Late,FAC-000690
FIN0000688,2024-12-15,Revenue,Subscription Revenue,3806.33,CL00425,SAL005212,Late,FAC-000688
FIN0000918,2024-12-15,Revenue,One-time Revenue,3782.08,CL00078,SAL000910,Paid,FAC-000918
FIN0000827,2024-12-15,Revenue,One-time Revenue,3446.62,CL00407,SAL004960,Paid,FAC-000827
FIN0000765,2024-12-15,Revenue,Subscription Revenue,1571.38,CL00241,SAL002822,Paid,FAC-000765
FIN0000924,2024-12-16,Revenue,Subscription Revenue,1998.09,CL00132,SAL001637,Paid,FAC-000924
FIN0001009,2024-12-16,Revenue,Subscription Revenue,1571.48,CL00012,SAL000136,Paid,FAC-001009
FIN0000833,2024-12-16,Revenue,Subscription Revenue,748.53,CL00256,SAL003027,Paid,FAC-000833
FIN0000926,2024-12-16,Revenue,Subscription Revenue,494.03,CL00374,SAL004523,Paid,FAC-000926
FIN0000561,2024-12-16,Revenue,Subscription Revenue,496.7,CL00053,SAL000509,Late,FAC-000561
FIN0001008,2024-12-16,Revenue,One-time Revenue,2340.87,CL00117,SAL001366,Paid,FAC-001008
FIN0006304,2024-12-16,Expense,Bureaux & équipement,1350.63,,,Paid,DEP-006304
FIN0006297,2024-12-16,Expense,Infrastructure Cloud,2163.55,,,Paid,DEP-006297
FIN0001015,2024-12-16,Revenue,One-time Revenue,14210.49,CL00307,SAL003649,Paid,FAC-001015
FIN0000769,2024-12-17,Revenue,Subscription Revenue,926.91,CL00244,SAL002865,Paid,FAC-000769
FIN0000835,2024-12-17,Revenue,Subscription Revenue,496.7,CL00256,SAL003010,Paid,FAC-000835
FIN0000836,2024-12-17,Revenue,Subscription Revenue,799.39,CL00452,SAL005500,Paid,FAC-000836
FIN0000932,2024-12-17,Revenue,One-time Revenue,1373.11,CL00277,SAL003272,Paid,FAC-000932
FIN0000931,2024-12-17,Revenue,Subscription Revenue,375.9,CL00284,SAL003370,Paid,FAC-000931
FIN0000838,2024-12-17,Revenue,One-time Revenue,1774.49,CL00002,SAL000004,Paid,FAC-000838
FIN0000696,2024-12-18,Revenue,One-time Revenue,2671.4,CL00382,SAL004636,Late,FAC-000696
FIN0000842,2024-12-18,Revenue,Subscription Revenue,1423.99,CL00397,SAL004775,Paid,FAC-000842
FIN0000936,2024-12-18,Revenue,One-time Revenue,9854.86,CL00281,SAL003336,Paid,FAC-000936
FIN0000839,2024-12-18,Revenue,Subscription Revenue,3890.52,CL00280,SAL003305,Paid,FAC-000839
FIN0001026,2024-12-18,Revenue,Subscription Revenue,532.94,CL00347,SAL004196,Paid,FAC-001026
FIN0000940,2024-12-19,Revenue,One-time Revenue,994.28,CL00196,SAL002275,Paid,FAC-000940
FIN0006303,2024-12-19,Expense,Outils SaaS internes,318.38,,,Paid,DEP-006303
FIN0001031,2024-12-19,Revenue,Subscription Revenue,2677.03,CL00438,SAL005329,Paid,FAC-001031
FIN0006302,2024-12-19,Expense,Outils SaaS internes,318.38,,,Paid,DEP-006302
FIN0006309,2024-12-19,Expense,Frais juridiques & conseil,869.22,,,Paid,DEP-006309
FIN0000846,2024-12-19,Revenue,One-time Revenue,20001.3,CL00205,SAL002391,Paid,FAC-000846
FIN0000847,2024-12-19,Revenue,Subscription Revenue,674.96,CL00399,SAL004835,Paid,FAC-000847
FIN0000848,2024-12-19,Revenue,Subscription Revenue,696.22,CL00335,SAL004018,Paid,FAC-000848
