touch_id,campaign_id,client_id,touch_date,touch_type
TCH0003790,CMP0015,CL00109,2024-10-13,impression
TCH0003791,CMP0015,CL00082,2024-12-08,click
TCH0003792,CMP0015,CL00060,2025-01-03,impression
TCH0003793,CMP0015,CL00376,2024-10-20,click
TCH0003794,CMP0015,CL00163,2024-11-26,impression
TCH0003795,CMP0015,CL00080,2025-01-14,impression
TCH0003796,CMP0015,CL00500,2024-12-12,click
TCH0003797,CMP0015,CL00022,2024-11-24,click
TCH0003798,CMP0015,CL00462,2024-10-11,conversion
TCH0003799,CMP0015,CL00211,2024-11-04,impression
TCH0003800,CMP0015,CL00070,2024-10-03,impression
TCH0003801,CMP0015,CL00329,2024-11-05,click
TCH0003802,CMP0015,CL00106,2024-12-27,lead
TCH0003803,CMP0015,CL00006,2024-10-05,impression
TCH0003804,CMP0015,CL00319,2024-12-05,click
TCH0003805,CMP0015,CL00383,2024-09-29,click
TCH0003806,CMP0015,CL00320,2025-01-08,conversion
TCH0003807,CMP0015,CL00229,2024-12-07,impression
TCH0003808,CMP0015,CL00209,2024-12-03,click
TCH0003809,CMP0015,CL00062,2024-12-19,click
TCH0003810,CMP0015,CL00073,2024-12-03,impression
TCH0003811,CMP0015,CL00248,2025-01-17,click
TCH0003812,CMP0015,CL00288,2025-01-09,impression
TCH0003813,CMP0015,CL00130,2024-11-24,impression
TCH0003814,CMP0015,CL00067,2024-10-08,click
TCH0003815,CMP0015,CL00230,2024-10-11,conversion
TCH0003816,CMP0015,CL00064,2025-01-18,lead
TCH0003817,CMP0015,CL00089,2024-11-04,impression
TCH0003818,CMP0015,CL00239,2024-12-26,impression
TCH0003819,CMP0015,CL00362,2024-11-15,lead
TCH0003820,CMP0015,CL00409,2024-11-24,impression
TCH0003821,CMP0015,CL00035,2024-11-08,lead
TCH0003822,CMP0015,CL00036,2024-11-02,conversion
TCH0003823,CMP0015,CL00263,2024-11-10,click
TCH0003824,CMP0015,CL00454,2024-12-18,click
TCH0003825,CMP0015,CL00469,2024-11-06,impression
TCH0003826,CMP0015,CL00024,2024-10-30,impression
TCH0003827,CMP0015,CL00311,2024-12-16,impression
TCH0003828,CMP0015,CL00377,2024-10-17,impression
TCH0003829,CMP0015,CL00038,2024-10-14,lead
TCH0003830,CMP0015,CL00391,2024-12-09,click
TCH0003831,CMP0015,CL00189,2025-01-07,click
TCH0003832,CMP0015,CL00120,2024-12-21,click
TCH0003833,CMP0015,CL00424,2024-12-07,impression
TCH0003834,CMP0015,CL00175,2024-10-07,impression
TCH0003835,CMP0015,CL00157,2024-12-08,impression
TCH0003836,CMP0015,CL00467,2024-12-29,lead
TCH0003837,CMP0015,CL00113,2024-12-04,impression
TCH0003838,CMP0015,CL00005,2024-10-17,click
TCH0003839,CMP0015,CL00292,2024-10-09,impression
TCH0003840,CMP0015,CL00165,2024-11-22,impression
TCH0003841,CMP0015,CL00101,2024-11-13,click
TCH0003842,CMP0015,CL00271,2024-11-06,click
TCH0003843,CMP0015,CL00301,2024-10-23,lead
TCH0003844,CMP0015,CL00126,2024-11-27,impression
TCH0003845,CMP0015,CL00207,2024-11-08,lead
TCH0003846,CMP0015,CL00258,2024-10-14,click
TCH0003847,CMP0015,CL00137,2024-11-16,lead
TCH0003848,CMP0015,CL00174,2024-10-06,conversion
TCH0003849,CMP0015,CL00077,2024-10-28,conversion
TCH0003850,CMP0015,CL00285,2024-12-03,lead
TCH0003851,CMP0015,CL00058,2025-01-04,click
TCH0003852,CMP0015,CL00290,2024-12-24,impression
TCH0003853,CMP0015,CL00300,2024-09-22,lead
TCH0003854,CMP0015,CL00359,2024-09-27,lead
TCH0003855,CMP0015,CL00447,2024-10-28,conversion
TCH0003856,CMP0015,CL00210,2024-10-15,impression
TCH0003857,CMP0015,CL00416,2024-10-16,lead
TCH0003858,CMP0015,CL00148,2024-11-03,conversion
TCH0003859,CMP0015,CL00304,2024-11-30,lead
TCH0003860,CMP0015,CL00179,2024-11-17,lead
TCH0003861,CMP0015,CL00055,2024-10-25,impression
TCH0003862,CMP0015,CL00274,2024-11-27,conversion
TCH0003863,CMP0015,CL00023,2024-10-09,click
TCH0003864,CMP0015,CL00017,2024-11-23,click
TCH0003865,CMP0015,CL00167,2024-10-09,click
TCH0003866,CMP0015,CL00426,2024-11-16,conversion
TCH0003867,CMP0015,CL00323,2024-12-12,conversion
TCH0003868,CMP0015,CL00008,2025-01-16,click
TCH0003869,CMP0015,CL00071,2024-10-08,click
TCH0003870,CMP0015,CL00043,2024-12-20,impression
TCH0003871,CMP0015,CL00201,2024-11-05,impression
TCH0003872,CMP0015,CL00299,2024-10-11,impression
TCH0003873,CMP0016,CL00318,2025-03-09,conversion
TCH0003874,CMP0016,CL00128,2025-02-27,impression
TCH0003875,CMP0016,CL00090,2025-03-13,conversion
TCH0003876,CMP0016,CL00483,2025-03-15,click
TCH0003877,CMP0016,CL00215,2025-03-12,conversion
TCH0003878,CMP0016,CL00191,2025-03-13,impression
TCH0003879,CMP0016,CL00449,2025-02-07,impression
TCH0003880,CMP0016,CL00189,2025-02-19,impression
TCH0003881,CMP0016,CL00379,2025-03-17,lead
TCH0003882,CMP0016,CL00292,2025-03-03,conversion
TCH0003883,CMP0016,CL00391,2025-02-16,lead
TCH0003884,CMP0016,CL00370,2025-03-15,impression
TCH0003885,CMP0016,CL00118,2025-02-28,lead
TCH0003886,CMP0016,CL00159,2025-02-02,lead
TCH0003887,CMP0016,CL00197,2025-02-20,impression
TCH0003888,CMP0016,CL00450,2025-03-11,impression
TCH0003889,CMP0016,CL00116,2025-02-14,click
TCH0003890,CMP0016,CL00173,2025-03-14,click
TCH0003891,CMP0016,CL00489,2025-03-13,impression
TCH0003892,CMP0016,CL00428,2025-02-12,impression
TCH0003893,CMP0016,CL00324,2025-02-21,click
TCH0003894,CMP0016,CL00044,2025-02-03,lead
TCH0003895,CMP0016,CL00179,2025-03-07,click
TCH0003896,CMP0016,CL00045,2025-02-05,click
TCH0003897,CMP0016,CL00492,2025-02-07,conversion
TCH0003898,CMP0016,CL00181,2025-03-01,lead
TCH0003899,CMP0016,CL00385,2025-02-02,impression
TCH0003900,CMP0016,CL00381,2025-03-13,impression
TCH0003901,CMP0016,CL00153,2025-02-03,click
TCH0003902,CMP0016,CL00467,2025-03-04,impression
TCH0003903,CMP0016,CL00001,2025-03-09,lead
TCH0003904,CMP0016,CL00358,2025-03-08,click
TCH0003905,CMP0016,CL00065,2025-02-17,conversion
TCH0003906,CMP0016,CL00440,2025-03-05,click
TCH0003907,CMP0016,CL00304,2025-02-23,impression
TCH0003908,CMP0016,CL00267,2025-03-14,conversion
TCH0003909,CMP0016,CL00171,2025-02-05,click
TCH0003910,CMP0016,CL00183,2025-02-16,click
TCH0003911,CMP0016,CL00480,2025-02-06,lead
TCH0003912,CMP0016,CL00018,2025-03-09,impression
TCH0003913,CMP0016,CL00233,2025-02-05,impression
TCH0003914,CMP0016,CL00141,2025-02-08,lead
TCH0003915,CMP0016,CL00460,2025-03-08,lead
TCH0003916,CMP0016,CL00111,2025-02-02,impression
TCH0003917,CMP0016,CL00414,2025-03-09,lead
TCH0003918,CMP0016,CL00091,2025-03-01,impression
TCH0003919,CMP0016,CL00457,2025-03-01,lead
TCH0003920,CMP0016,CL00287,2025-02-22,lead
TCH0003921,CMP0016,CL00139,2025-03-08,impression
TCH0003922,CMP0016,CL00242,2025-02-07,lead
TCH0003923,CMP0016,CL00101,2025-02-10,lead
TCH0003924,CMP0016,CL00466,2025-02-05,impression
TCH0003925,CMP0016,CL00032,2025-03-15,impression
TCH0003926,CMP0016,CL00028,2025-03-08,impression
TCH0003927,CMP0016,CL00016,2025-02-04,impression
TCH0003928,CMP0016,CL00051,2025-02-16,click
TCH0003929,CMP0016,CL00426,2025-02-22,impression
TCH0003930,CMP0016,CL00473,2025-03-17,click
TCH0003931,CMP0016,CL00226,2025-02-10,impression
TCH0003932,CMP0016,CL00096,2025-03-03,lead
TCH0003933,CMP0016,CL00444,2025-02-04,impression
TCH0003934,CMP0016,CL00400,2025-02-02,impression
TCH0003935,CMP0016,CL00422,2025-02-10,impression
TCH0003936,CMP0016,CL00152,2025-02-25,conversion
TCH0003937,CMP0016,CL00206,2025-03-04,lead
TCH0003938,CMP0016,CL00082,2025-02-05,impression
TCH0003939,CMP0016,CL00015,2025-02-16,conversion
TCH0003940,CMP0016,CL00493,2025-02-09,click
TCH0003941,CMP0016,CL00005,2025-02-28,click
TCH0003942,CMP0016,CL00315,2025-02-24,impression
TCH0003943,CMP0016,CL00174,2025-02-20,lead
TCH0003944,CMP0016,CL00439,2025-03-06,click
TCH0003945,CMP0016,CL00050,2025-03-02,conversion
TCH0003946,CMP0016,CL00361,2025-02-13,lead
TCH0003947,CMP0016,CL00234,2025-02-04,impression
TCH0003948,CMP0016,CL00297,2025-02-17,lead
TCH0003949,CMP0017,CL00478,2025-06-16,impression
TCH0003950,CMP0017,CL00001,2025-06-14,lead
TCH0003951,CMP0017,CL00325,2025-05-12,lead
TCH0003952,CMP0017,CL00213,2025-05-15,click
TCH0003953,CMP0017,CL00339,2025-06-21,impression
TCH0003954,CMP0017,CL00184,2025-06-10,click
TCH0003955,CMP0017,CL00043,2025-05-14,impression
TCH0003956,CMP0017,CL00152,2025-06-17,click
TCH0003957,CMP0017,CL00028,2025-06-13,click
TCH0003958,CMP0017,CL00356,2025-06-02,lead
TCH0003959,CMP0017,CL00385,2025-05-25,conversion
TCH0003960,CMP0017,CL00077,2025-05-20,click
TCH0003961,CMP0017,CL00432,2025-05-13,impression
TCH0003962,CMP0017,CL00363,2025-06-01,click
TCH0003963,CMP0017,CL00191,2025-06-21,lead
TCH0003964,CMP0017,CL00466,2025-06-23,click
TCH0003965,CMP0017,CL00120,2025-06-20,click
TCH0003966,CMP0017,CL00025,2025-05-18,lead
TCH0003967,CMP0017,CL00083,2025-05-30,impression
TCH0003968,CMP0017,CL00428,2025-05-18,impression
TCH0003969,CMP0017,CL00023,2025-06-24,click
TCH0003970,CMP0017,CL00309,2025-05-29,impression
TCH0003971,CMP0017,CL00493,2025-06-15,click
TCH0003972,CMP0017,CL00141,2025-05-19,click
TCH0003973,CMP0017,CL00500,2025-05-20,impression
TCH0003974,CMP0017,CL00400,2025-05-29,impression
TCH0003975,CMP0017,CL00458,2025-05-26,impression
TCH0003976,CMP0017,CL00267,2025-05-29,impression
TCH0003977,CMP0017,CL00252,2025-06-23,click
TCH0003978,CMP0017,CL00065,2025-05-22,click
TCH0003979,CMP0017,CL00426,2025-06-12,click
TCH0003980,CMP0017,CL00453,2025-06-22,impression
TCH0003981,CMP0017,CL00314,2025-06-23,impression
TCH0003982,CMP0017,CL00317,2025-06-23,impression
TCH0003983,CMP0017,CL00467,2025-05-26,click
TCH0003984,CMP0017,CL00437,2025-05-24,impression
TCH0003985,CMP0017,CL00265,2025-06-22,lead
TCH0003986,CMP0017,CL00367,2025-05-30,impression
TCH0003987,CMP0017,CL00308,2025-05-25,impression
TCH0003988,CMP0017,CL00064,2025-06-08,click
TCH0003989,CMP0017,CL00099,2025-05-30,impression
TCH0003990,CMP0017,CL00174,2025-05-17,impression
TCH0003991,CMP0017,CL00210,2025-06-12,lead
TCH0003992,CMP0017,CL00237,2025-06-19,impression
TCH0003993,CMP0017,CL00197,2025-06-23,impression
TCH0003994,CMP0017,CL00056,2025-05-31,click
TCH0003995,CMP0017,CL00164,2025-05-21,impression
TCH0003996,CMP0017,CL00439,2025-05-22,lead
TCH0003997,CMP0017,CL00022,2025-05-25,conversion
TCH0003998,CMP0017,CL00353,2025-06-23,lead
TCH0003999,CMP0017,CL00003,2025-06-05,click
TCH0004000,CMP0017,CL00359,2025-05-26,impression
TCH0004001,CMP0017,CL00412,2025-05-17,impression
TCH0004002,CMP0017,CL00046,2025-06-08,conversion
TCH0004003,CMP0017,CL00247,2025-05-22,click
TCH0004004,CMP0017,CL00260,2025-05-22,lead
TCH0004005,CMP0017,CL00051,2025-06-02,click
TCH0004006,CMP0017,CL00192,2025-05-12,click
TCH0004007,CMP0017,CL00485,2025-05-16,lead
TCH0004008,CMP0017,CL00489,2025-06-08,impression
TCH0004009,CMP0017,CL00006,2025-06-02,click
TCH0004010,CMP0017,CL00468,2025-06-20,conversion
TCH0004011,CMP0017,CL00118,2025-05-23,click
TCH0004012,CMP0017,CL00072,2025-06-15,lead
TCH0004013,CMP0017,CL00292,2025-05-24,impression
TCH0004014,CMP0017,CL00460,2025-06-18,impression
TCH0004015,CMP0017,CL00194,2025-05-22,click
TCH0004016,CMP0017,CL00138,2025-05-26,lead
TCH0004017,CMP0017,CL00390,2025-06-02,impression
TCH0004018,CMP0017,CL00037,2025-05-24,impression
TCH0004019,CMP0017,CL00381,2025-06-24,click
TCH0004020,CMP0017,CL00179,2025-06-04,lead
TCH0004021,CMP0017,CL00226,2025-06-09,conversion
TCH0004022,CMP0017,CL00373,2025-06-07,impression
TCH0004023,CMP0017,CL00170,2025-06-13,lead
TCH0004024,CMP0017,CL00464,2025-05-20,lead
TCH0004025,CMP0017,CL00388,2025-05-24,lead
TCH0004026,CMP0017,CL00420,2025-05-30,lead
TCH0004027,CMP0017,CL00440,2025-05-12,impression
TCH0004028,CMP0018,CL00216,2025-05-21,lead
TCH0004029,CMP0018,CL00468,2025-04-08,click
TCH0004030,CMP0018,CL00390,2025-06-10,impression
TCH0004031,CMP0018,CL00456,2025-05-19,click
TCH0004032,CMP0018,CL00127,2025-05-17,lead
TCH0004033,CMP0018,CL00379,2025-04-11,impression
TCH0004034,CMP0018,CL00152,2025-04-23,lead
TCH0004035,CMP0018,CL00217,2025-05-07,impression
TCH0004036,CMP0018,CL00400,2025-04-12,conversion
TCH0004037,CMP0018,CL00232,2025-04-12,lead
TCH0004038,CMP0018,CL00048,2025-05-14,impression
TCH0004039,CMP0018,CL00141,2025-04-26,lead
TCH0004040,CMP0018,CL00016,2025-05-14,click
TCH0004041,CMP0018,CL00177,2025-05-21,impression
TCH0004042,CMP0018,CL00333,2025-04-27,lead
TCH0004043,CMP0018,CL00192,2025-04-05,impression
TCH0004044,CMP0018,CL00001,2025-05-15,click
TCH0004045,CMP0018,CL00237,2025-06-08,impression
TCH0004046,CMP0018,CL00197,2025-05-26,impression
TCH0004047,CMP0018,CL00161,2025-04-07,impression
TCH0004048,CMP0018,CL00437,2025-04-14,click
TCH0004049,CMP0018,CL00184,2025-06-12,impression
TCH0004050,CMP0018,CL00444,2025-05-29,conversion
TCH0004051,CMP0018,CL00185,2025-04-28,click
TCH0004052,CMP0018,CL00008,2025-05-29,click
TCH0004053,CMP0018,CL00303,2025-05-13,click
TCH0004054,CMP0018,CL00315,2025-05-21,impression
TCH0004055,CMP0018,CL00384,2025-04-14,lead
TCH0004056,CMP0018,CL00292,2025-06-03,click
TCH0004057,CMP0018,CL00275,2025-04-11,conversion
TCH0004058,CMP0018,CL00064,2025-04-22,impression
TCH0004059,CMP0018,CL00483,2025-05-21,click
TCH0004060,CMP0018,CL00080,2025-04-06,lead
TCH0004061,CMP0018,CL00198,2025-04-19,impression
TCH0004062,CMP0018,CL00037,2025-04-19,impression
TCH0004063,CMP0018,CL00029,2025-04-14,lead
TCH0004064,CMP0018,CL00488,2025-05-10,impression
TCH0004065,CMP0018,CL00492,2025-05-29,click
TCH0004066,CMP0018,CL00216,2025-04-04,lead
TCH0004067,CMP0018,CL00229,2025-05-09,click
TCH0004068,CMP0018,CL00500,2025-05-25,click
TCH0004069,CMP0018,CL00189,2025-04-06,click
TCH0004070,CMP0018,CL00120,2025-04-18,click
TCH0004071,CMP0018,CL00247,2025-04-03,lead
TCH0004072,CMP0018,CL00233,2025-05-16,impression
TCH0004073,CMP0018,CL00343,2025-06-09,impression
TCH0004074,CMP0018,CL00058,2025-04-18,click
TCH0004075,CMP0018,CL00378,2025-06-10,lead
TCH0004076,CMP0018,CL00345,2025-04-24,click
TCH0004077,CMP0018,CL00489,2025-05-11,impression
TCH0004078,CMP0018,CL00419,2025-04-18,click
TCH0004079,CMP0018,CL00194,2025-04-28,impression
TCH0004080,CMP0018,CL00227,2025-04-22,impression
TCH0004081,CMP0018,CL00109,2025-04-24,impression
TCH0004082,CMP0018,CL00036,2025-05-18,click
TCH0004083,CMP0018,CL00072,2025-05-11,click
TCH0004084,CMP0018,CL00401,2025-04-16,impression
TCH0004085,CMP0018,CL00010,2025-06-02,lead
TCH0004086,CMP0018,CL00271,2025-06-07,impression
TCH0004087,CMP0018,CL00440,2025-05-15,lead
TCH0004088,CMP0018,CL00473,2025-06-04,click
TCH0004089,CMP0018,CL00388,2025-06-08,lead
TCH0004090,CMP0018,CL00413,2025-04-30,impression
TCH0004091,CMP0018,CL00453,2025-05-19,click
TCH0004092,CMP0018,CL00025,2025-06-08,impression
TCH0004093,CMP0018,CL00096,2025-05-11,impression
TCH0004094,CMP0018,CL00303,2025-04-19,impression
TCH0004095,CMP0018,CL00017,2025-04-28,click
TCH0004096,CMP0018,CL00367,2025-05-26,lead
TCH0004097,CMP0018,CL00208,2025-05-07,impression
TCH0004098,CMP0018,CL00049,2025-05-29,conversion
TCH0004099,CMP0018,CL00105,2025-05-09,click
TCH0004100,CMP0018,CL00285,2025-06-01,click
TCH0004101,CMP0018,CL00325,2025-06-12,impression
TCH0004102,CMP0018,CL00018,2025-04-11,impression
TCH0004103,CMP0018,CL00391,2025-04-05,impression
TCH0004104,CMP0018,CL00413,2025-04-03,impression
TCH0004105,CMP0018,CL00065,2025-04-03,click
TCH0004106,CMP0018,CL00287,2025-05-27,conversion
TCH0004107,CMP0018,CL00028,2025-04-10,impression
TCH0004108,CMP0018,CL00428,2025-05-21,conversion
TCH0004109,CMP0018,CL00260,2025-05-28,impression
TCH0004110,CMP0018,CL00376,2025-04-23,click
TCH0004111,CMP0018,CL00215,2025-04-25,impression
TCH0004112,CMP0018,CL00308,2025-04-12,impression
TCH0004113,CMP0018,CL00420,2025-05-07,conversion
TCH0004114,CMP0018,CL00104,2025-06-15,conversion
TCH0004115,CMP0018,CL00456,2025-04-12,click
TCH0004116,CMP0018,CL00245,2025-06-13,lead
TCH0004117,CMP0018,CL00462,2025-06-08,conversion
TCH0004118,CMP0018,CL00422,2025-04-16,impression
TCH0004119,CMP0018,CL00416,2025-05-27,click
TCH0004120,CMP0018,CL00137,2025-06-08,click
TCH0004121,CMP0018,CL00172,2025-04-23,impression
TCH0004122,CMP0018,CL00298,2025-05-15,impression
TCH0004123,CMP0018,CL00097,2025-05-24,impression
TCH0004124,CMP0018,CL00466,2025-05-02,impression
TCH0004125,CMP0018,CL00357,2025-04-05,click
TCH0004126,CMP0018,CL00138,2025-05-07,impression
TCH0004127,CMP0018,CL00312,2025-04-03,lead
TCH0004128,CMP0018,CL00076,2025-05-22,conversion
TCH0004129,CMP0018,CL00157,2025-06-07,lead
TCH0004130,CMP0018,CL00010,2025-05-26,impression
TCH0004131,CMP0018,CL00413,2025-04-23,click
TCH0004132,CMP0018,CL00077,2025-06-14,impression
TCH0004133,CMP0018,CL00026,2025-05-24,lead
TCH0004134,CMP0018,CL00412,2025-06-16,impression
TCH0004135,CMP0018,CL00166,2025-05-15,lead
TCH0004136,CMP0018,CL00495,2025-05-14,lead
TCH0004137,CMP0018,CL00045,2025-06-01,lead
TCH0004138,CMP0018,CL00324,2025-05-28,impression
TCH0004139,CMP0018,CL00258,2025-04-09,impression
TCH0004140,CMP0018,CL00375,2025-06-03,click
TCH0004141,CMP0018,CL00478,2025-04-30,conversion
TCH0004142,CMP0018,CL00216,2025-05-27,click
TCH0004143,CMP0018,CL00437,2025-04-27,click
TCH0004144,CMP0018,CL00383,2025-05-03,click
TCH0004145,CMP0018,CL00259,2025-04-30,conversion
TCH0004146,CMP0018,CL00200,2025-05-30,impression
TCH0004147,CMP0018,CL00130,2025-05-23,lead
TCH0004148,CMP0018,CL00495,2025-05-23,click
TCH0004149,CMP0018,CL00041,2025-06-14,impression
TCH0004150,CMP0018,CL00098,2025-04-21,impression
TCH0004151,CMP0018,CL00052,2025-06-11,click
TCH0004152,CMP0018,CL00248,2025-05-06,click
TCH0004153,CMP0018,CL00191,2025-05-24,lead
TCH0004154,CMP0018,CL00091,2025-04-28,conversion
TCH0004155,CMP0018,CL00055,2025-06-15,impression
TCH0004156,CMP0018,CL00118,2025-04-28,click
TCH0004157,CMP0019,CL00012,2024-08-16,conversion
TCH0004158,CMP0019,CL00177,2024-09-05,lead
TCH0004159,CMP0019,CL00441,2024-07-31,lead
TCH0004160,CMP0019,CL00493,2024-09-13,conversion
TCH0004161,CMP0019,CL00200,2024-08-13,click
TCH0004162,CMP0019,CL00066,2024-08-16,impression
TCH0004163,CMP0019,CL00440,2024-08-14,conversion
TCH0004164,CMP0019,CL00445,2024-08-31,click
TCH0004165,CMP0019,CL00141,2024-09-04,click
TCH0004166,CMP0019,CL00363,2024-07-25,lead
TCH0004167,CMP0019,CL00030,2024-07-29,conversion
TCH0004168,CMP0019,CL00365,2024-08-12,lead
TCH0004169,CMP0019,CL00488,2024-07-15,impression
TCH0004170,CMP0019,CL00211,2024-08-01,lead
TCH0004171,CMP0019,CL00376,2024-07-05,click
TCH0004172,CMP0019,CL00187,2024-08-05,lead
TCH0004173,CMP0019,CL00036,2024-09-14,impression
TCH0004174,CMP0019,CL00454,2024-06-26,lead
TCH0004175,CMP0019,CL00192,2024-08-10,impression
TCH0004176,CMP0019,CL00113,2024-07-08,impression
TCH0004177,CMP0019,CL00134,2024-09-19,impression
TCH0004178,CMP0019,CL00043,2024-08-01,lead
TCH0004179,CMP0019,CL00040,2024-08-13,impression
TCH0004180,CMP0019,CL00389,2024-09-07,impression
TCH0004181,CMP0019,CL00016,2024-06-28,impression
TCH0004182,CMP0019,CL00020,2024-07-12,lead
TCH0004183,CMP0019,CL00209,2024-07-02,impression
TCH0004184,CMP0019,CL00261,2024-09-19,click
TCH0004185,CMP0019,CL00048,2024-07-28,click
TCH0004186,CMP0019,CL00083,2024-08-27,impression
TCH0004187,CMP0019,CL00059,2024-07-30,impression
TCH0004188,CMP0019,CL00004,2024-08-03,click
TCH0004189,CMP0019,CL00142,2024-08-08,click
TCH0004190,CMP0019,CL00024,2024-06-29,click
TCH0004191,CMP0019,CL00204,2024-06-28,impression
TCH0004192,CMP0019,CL00008,2024-06-28,lead
TCH0004193,CMP0019,CL00090,2024-09-11,impression
TCH0004194,CMP0019,CL00168,2024-08-13,impression
TCH0004195,CMP0019,CL00304,2024-08-26,click
TCH0004196,CMP0019,CL00369,2024-07-27,conversion
TCH0004197,CMP0019,CL00005,2024-08-09,impression
TCH0004198,CMP0019,CL00412,2024-06-29,click
TCH0004199,CMP0019,CL00426,2024-09-15,click
TCH0004200,CMP0019,CL00114,2024-08-13,impression
TCH0004201,CMP0019,CL00025,2024-08-30,lead
TCH0004202,CMP0019,CL00143,2024-09-17,click
TCH0004203,CMP0019,CL00203,2024-09-01,impression
TCH0004204,CMP0019,CL00230,2024-09-22,impression
TCH0004205,CMP0019,CL00201,2024-07-23,lead
TCH0004206,CMP0019,CL00446,2024-09-10,impression
TCH0004207,CMP0019,CL00174,2024-08-01,impression
TCH0004208,CMP0019,CL00029,2024-07-07,lead
TCH0004209,CMP0019,CL00274,2024-09-04,conversion
TCH0004210,CMP0019,CL00499,2024-08-04,click
TCH0004211,CMP0019,CL00153,2024-08-06,click
TCH0004212,CMP0019,CL00169,2024-07-30,conversion
TCH0004213,CMP0019,CL00474,2024-08-23,impression
TCH0004214,CMP0019,CL00255,2024-08-17,click
TCH0004215,CMP0019,CL00345,2024-08-09,conversion
TCH0004216,CMP0019,CL00332,2024-07-22,impression
TCH0004217,CMP0019,CL00298,2024-07-22,impression
TCH0004218,CMP0019,CL00086,2024-07-05,impression
TCH0004219,CMP0019,CL00207,2024-09-09,impression
TCH0004220,CMP0019,CL00340,2024-08-08,impression
TCH0004221,CMP0019,CL00098,2024-09-03,lead
TCH0004222,CMP0019,CL00282,2024-09-15,lead
TCH0004223,CMP0019,CL00229,2024-06-29,impression
TCH0004224,CMP0019,CL00018,2024-07-26,click
TCH0004225,CMP0020,CL00442,2025-04-23,click
TCH0004226,CMP0020,CL00046,2025-06-05,conversion
TCH0004227,CMP0020,CL00466,2025-04-12,impression
TCH0004228,CMP0020,CL00091,2025-06-08,conversion
TCH0004229,CMP0020,CL00218,2025-05-23,click
TCH0004230,CMP0020,CL00181,2025-05-06,click
TCH0004231,CMP0020,CL00048,2025-04-04,click
TCH0004232,CMP0020,CL00207,2025-06-04,click
TCH0004233,CMP0020,CL00184,2025-04-12,click
TCH0004234,CMP0020,CL00172,2025-04-28,click
TCH0004235,CMP0020,CL00161,2025-05-11,impression
TCH0004236,CMP0020,CL00060,2025-04-26,conversion
TCH0004237,CMP0020,CL00267,2025-05-05,click
TCH0004238,CMP0020,CL00001,2025-06-24,conversion
TCH0004239,CMP0020,CL00206,2025-06-20,impression
TCH0004240,CMP0020,CL00462,2025-04-17,click
TCH0004241,CMP0020,CL00383,2025-06-01,click
TCH0004242,CMP0020,CL00097,2025-07-01,impression
TCH0004243,CMP0020,CL00041,2025-04-26,impression
TCH0004244,CMP0020,CL00093,2025-06-13,impression
TCH0004245,CMP0020,CL00345,2025-05-10,click
TCH0004246,CMP0020,CL00037,2025-04-23,impression
TCH0004247,CMP0020,CL00317,2025-04-14,lead
TCH0004248,CMP0020,CL00166,2025-04-04,impression
TCH0004249,CMP0020,CL00363,2025-06-12,impression
TCH0004250,CMP0020,CL00175,2025-06-01,click
TCH0004251,CMP0020,CL00092,2025-04-03,lead
TCH0004252,CMP0020,CL00375,2025-04-15,conversion
TCH0004253,CMP0020,CL00233,2025-06-19,lead
TCH0004254,CMP0020,CL00111,2025-04-19,click
TCH0004255,CMP0020,CL00072,2025-05-16,impression
TCH0004256,CMP0020,CL00297,2025-05-07,click
TCH0004257,CMP0020,CL00113,2025-05-21,lead
TCH0004258,CMP0020,CL00246,2025-04-16,impression
TCH0004259,CMP0020,CL00378,2025-05-18,lead
TCH0004260,CMP0020,CL00478,2025-04-09,click
