sale_id,client_id,sale_date,product,product_category,gross_amount_eur,discount_eur,net_amount_eur,deal_stage,sales_cycle_days,sales_rep
SAL004362,CL00360,2025-03-09,Custom Development,one_time,11024.79,0.0,11024.79,Won,63,Karim T.
SAL002181,CL00188,2025-03-09,Ledger Subscription,subscription,987.35,0.0,987.35,Won,40,Léa M.
SAL000800,CL00073,2025-03-09,Training & Onboarding,one_time,1543.3,0.0,1543.3,Won,103,Yanis F.
SAL002919,CL00251,2025-03-09,Training & Onboarding,one_time,4079.16,0.0,4079.16,Won,74,Sophie L.
SAL000082,CL00009,2025-03-10,Core Premium,subscription,2833.64,283.36,2550.28,Won,74,Amine B.
SAL002621,CL00225,2025-03-10,Premium Support,subscription,567.74,0.0,567.74,Won,16,Karim T.
SAL001824,CL00151,2025-03-10,Lex Subscription,subscription,1773.04,177.3,1595.74,Won,63,Marie D.
SAL000472,CL00050,2025-03-10,Training & Onboarding,one_time,4070.6,203.53,3867.07,Won,94,Léa M.
SAL000809,CL00073,2025-03-10,Vector Subscription,subscription,1381.61,69.08,1312.53,Won,94,Yanis F.
SAL002802,CL00241,2025-03-10,Training & Onboarding,one_time,3166.39,0.0,3166.39,Won,22,Amine B.
SAL004317,CL00355,2025-03-11,Premium Support,subscription,565.35,56.54,508.81,Won,85,Marie D.
SAL002590,CL00223,2025-03-11,Premium Support,subscription,456.16,0.0,456.16,Won,23,Karim T.
SAL000959,CL00081,2025-03-11,Vector Subscription,subscription,1450.46,217.57,1232.89,Won,45,Léa M.
SAL005817,CL00479,2025-03-11,Training & Onboarding,one_time,1116.15,111.62,1004.53,Won,48,Yanis F.
SAL003467,CL00294,2025-03-11,Training & Onboarding,one_time,1419.95,0.0,1419.95,Won,75,Amine B.
SAL002440,CL00212,2025-03-11,Vector Subscription,subscription,1338.3,0.0,1338.3,Won,32,Amine B.
SAL005077,CL00417,2025-03-11,Core Premium,subscription,2273.14,0.0,2273.14,Won,86,Yanis F.
SAL002074,CL00178,2025-03-11,Premium Support,subscription,250.19,0.0,250.19,Won,108,Karim T.
SAL002164,CL00188,2025-03-12,Training & Onboarding,one_time,3099.27,154.96,2944.31,Won,88,Léa M.
SAL001014,CL00085,2025-03-12,Training & Onboarding,one_time,3063.31,0.0,3063.31,Won,24,Marie D.
SAL006037,CL00496,2025-03-12,Premium Support,subscription,811.62,81.16,730.46,Won,53,Amine B.
SAL004931,CL00404,2025-03-12,Lex Subscription,subscription,626.74,0.0,626.74,Won,13,Sophie L.
SAL002547,CL00221,2025-03-12,Ledger Subscription,subscription,401.94,40.19,361.75,Won,78,Sophie L.
SAL001028,CL00086,2025-03-12,Premium Support,subscription,846.23,0.0,846.23,Won,49,Marie D.
SAL000687,CL00067,2025-03-12,Premium Support,subscription,780.62,0.0,780.62,Won,73,Karim T.
SAL002420,CL00211,2025-03-12,Lex Subscription,subscription,469.41,0.0,469.41,Won,55,Karim T.
SAL000998,CL00085,2025-03-12,Core Premium,subscription,3552.31,0.0,3552.31,Won,17,Marie D.
SAL005242,CL00427,2025-03-12,Vector Subscription,subscription,1804.9,0.0,1804.9,Won,108,Marie D.
SAL001197,CL00103,2025-03-13,Custom Development,one_time,13984.79,699.24,13285.55,Won,58,Sophie L.
SAL006026,CL00496,2025-03-13,Lex Subscription,subscription,1472.11,0.0,1472.11,Won,25,Amine B.
SAL003768,CL00321,2025-03-14,Core Premium,subscription,4965.79,496.58,4469.21,Won,44,Karim T.
SAL004263,CL00351,2025-03-14,Ledger Subscription,subscription,1273.65,0.0,1273.65,Won,83,Léa M.
SAL001003,CL00085,2025-03-14,Vector Subscription,subscription,1564.41,0.0,1564.41,Won,68,Marie D.
SAL003974,CL00335,2025-03-14,Premium Support,subscription,377.43,37.74,339.69,Won,93,Léa M.
SAL005421,CL00446,2025-03-14,Ledger Subscription,subscription,588.03,0.0,588.03,Won,38,Yanis F.
SAL003753,CL00320,2025-03-14,Custom Development,one_time,29821.45,0.0,29821.45,Won,69,Yanis F.
SAL001267,CL00108,2025-03-15,Lex Subscription,subscription,819.35,0.0,819.35,Won,114,Sophie L.
SAL000392,CL00039,2025-03-15,Core Premium,subscription,4629.92,462.99,4166.93,Won,17,Marie D.
SAL000838,CL00074,2025-03-15,Custom Development,one_time,9604.12,960.41,8643.71,Won,70,Léa M.
SAL004793,CL00398,2025-03-15,Vector Subscription,subscription,1596.72,159.67,1437.05,Won,21,Marie D.
SAL001182,CL00103,2025-03-15,Custom Development,one_time,10652.55,0.0,10652.55,Won,29,Sophie L.
SAL003429,CL00291,2025-03-15,Lex Subscription,subscription,1631.49,163.15,1468.34,Won,35,Marie D.
SAL000531,CL00054,2025-03-15,Core Premium,subscription,4860.55,729.08,4131.47,Won,56,Léa M.
SAL003993,CL00335,2025-03-15,Lex Subscription,subscription,1647.09,0.0,1647.09,Won,75,Léa M.
SAL004631,CL00382,2025-03-15,Premium Support,subscription,377.73,18.89,358.84,Won,72,Marie D.
SAL003047,CL00256,2025-03-15,Training & Onboarding,one_time,1889.92,0.0,1889.92,Won,43,Sophie L.
SAL004628,CL00382,2025-03-15,Core Premium,subscription,4525.13,0.0,4525.13,Won,84,Marie D.
SAL001429,CL00121,2025-03-16,Custom Development,one_time,28586.46,0.0,28586.46,Won,115,Amine B.
SAL003951,CL00334,2025-03-16,Ledger Subscription,subscription,677.39,0.0,677.39,Won,61,Karim T.
SAL002374,CL00205,2025-03-16,Premium Support,subscription,396.22,59.43,336.79,Won,10,Amine B.
SAL005247,CL00427,2025-03-16,Custom Development,one_time,25302.23,1265.11,24037.12,Won,54,Marie D.
SAL004480,CL00371,2025-03-16,Training & Onboarding,one_time,1245.7,0.0,1245.7,Won,75,Léa M.
SAL004672,CL00386,2025-03-16,Vector Subscription,subscription,899.11,89.91,809.2,Won,69,Yanis F.
SAL004302,CL00355,2025-03-17,Vector Subscription,subscription,785.72,0.0,785.72,Won,94,Marie D.
SAL000610,CL00057,2025-03-17,Lex Subscription,subscription,530.8,0.0,530.8,Won,50,Marie D.
SAL003772,CL00321,2025-03-17,Lex Subscription,subscription,1110.5,55.52,1054.98,Won,34,Karim T.
SAL000933,CL00079,2025-03-17,Custom Development,one_time,9893.29,1978.66,7914.63,Won,23,Yanis F.
SAL004050,CL00338,2025-03-17,Lex Subscription,subscription,712.3,106.84,605.46,Won,13,Léa M.
SAL004698,CL00387,2025-03-17,Vector Subscription,subscription,1691.85,0.0,1691.85,Won,17,Amine B.
SAL002928,CL00251,2025-03-17,Training & Onboarding,one_time,1753.37,0.0,1753.37,Won,71,Sophie L.
SAL001598,CL00131,2025-03-17,Core Premium,subscription,4744.31,0.0,4744.31,Won,70,Marie D.
SAL002997,CL00255,2025-03-18,Ledger Subscription,subscription,518.16,0.0,518.16,Won,28,Marie D.
SAL001611,CL00131,2025-03-18,Lex Subscription,subscription,1621.57,0.0,1621.57,Won,9,Marie D.
SAL003065,CL00257,2025-03-18,Custom Development,one_time,17307.05,2596.06,14710.99,Won,80,Sophie L.
SAL001382,CL00117,2025-03-18,Vector Subscription,subscription,1816.35,272.45,1543.9,Won,53,Léa M.
SAL003316,CL00281,2025-03-18,Lex Subscription,subscription,752.58,0.0,752.58,Won,50,Amine B.
SAL004998,CL00409,2025-03-18,Core Premium,subscription,6299.05,0.0,6299.05,Won,37,Marie D.
SAL001381,CL00117,2025-03-18,Core Premium,subscription,5290.67,0.0,5290.67,Won,70,Léa M.
SAL000537,CL00054,2025-03-18,Custom Development,one_time,18416.08,0.0,18416.08,Won,38,Léa M.
SAL003690,CL00313,2025-03-19,Vector Subscription,subscription,1568.69,235.3,1333.39,Won,90,Yanis F.
SAL002124,CL00182,2025-03-19,Vector Subscription,subscription,1274.25,0.0,1274.25,Won,22,Marie D.
SAL003929,CL00332,2025-03-19,Core Premium,subscription,3739.57,0.0,3739.57,Won,25,Amine B.
SAL001280,CL00108,2025-03-19,Lex Subscription,subscription,1634.92,163.49,1471.43,Won,90,Sophie L.
SAL001941,CL00168,2025-03-19,Ledger Subscription,subscription,722.35,0.0,722.35,Won,63,Yanis F.
SAL003584,CL00301,2025-03-19,Training & Onboarding,one_time,3279.47,0.0,3279.47,Won,68,Sophie L.
SAL006092,CL00498,2025-03-19,Lex Subscription,subscription,1187.66,59.38,1128.28,Won,54,Léa M.
SAL005868,CL00481,2025-03-19,Vector Subscription,subscription,1088.93,0.0,1088.93,Won,40,Karim T.
SAL004432,CL00366,2025-03-20,Vector Subscription,subscription,860.59,172.12,688.47,Won,90,Sophie L.
SAL004024,CL00335,2025-03-20,Premium Support,subscription,728.39,36.42,691.97,Won,64,Léa M.
SAL001690,CL00136,2025-03-20,Custom Development,one_time,25562.61,0.0,25562.61,Won,15,Karim T.
SAL001858,CL00154,2025-03-20,Custom Development,one_time,15024.06,0.0,15024.06,Won,88,Marie D.
SAL004078,CL00341,2025-03-20,Training & Onboarding,one_time,4342.56,434.26,3908.3,Won,54,Karim T.
SAL005635,CL00463,2025-03-20,Premium Support,subscription,531.67,26.58,505.09,Won,56,Karim T.
SAL004924,CL00404,2025-03-20,Training & Onboarding,one_time,1650.28,82.51,1567.77,Won,34,Sophie L.
SAL002182,CL00188,2025-03-21,Premium Support,subscription,498.46,0.0,498.46,Won,85,Léa M.
SAL003325,CL00281,2025-03-21,Lex Subscription,subscription,971.34,0.0,971.34,Won,14,Amine B.
SAL003270,CL00277,2025-03-21,Premium Support,subscription,470.63,47.06,423.57,Won,27,Léa M.
SAL003780,CL00322,2025-03-21,Vector Subscription,subscription,713.84,0.0,713.84,Won,18,Sophie L.
SAL004384,CL00361,2025-03-22,Core Premium,subscription,4928.07,492.81,4435.26,Won,55,Yanis F.
SAL005871,CL00482,2025-03-22,Lex Subscription,subscription,801.97,0.0,801.97,Won,20,Yanis F.
SAL000020,CL00002,2025-03-22,Lex Subscription,subscription,1074.76,161.21,913.55,Won,76,Marie D.
SAL005045,CL00415,2025-03-22,Core Premium,subscription,4555.88,227.79,4328.09,Won,45,Amine B.
SAL005506,CL00452,2025-03-22,Custom Development,one_time,26769.53,0.0,26769.53,Won,61,Karim T.
SAL000608,CL00057,2025-03-22,Training & Onboarding,one_time,4102.76,0.0,4102.76,Won,57,Marie D.
SAL003585,CL00301,2025-03-22,Premium Support,subscription,557.86,55.79,502.07,Won,82,Sophie L.
SAL002752,CL00238,2025-03-22,Vector Subscription,subscription,1327.32,132.73,1194.59,Won,88,Sophie L.
SAL000516,CL00053,2025-03-22,Training & Onboarding,one_time,2741.63,411.24,2330.39,Won,55,Amine B.
SAL001173,CL00103,2025-03-23,Core Premium,subscription,3526.21,176.31,3349.9,Won,69,Sophie L.
SAL000518,CL00053,2025-03-23,Training & Onboarding,one_time,2157.12,0.0,2157.12,Won,30,Amine B.
SAL002371,CL00205,2025-03-23,Custom Development,one_time,9169.16,0.0,9169.16,Won,24,Amine B.
SAL002535,CL00221,2025-03-23,Core Premium,subscription,1780.84,267.13,1513.71,Won,78,Sophie L.
SAL004459,CL00368,2025-03-24,Vector Subscription,subscription,1304.49,130.45,1174.04,Won,90,Léa M.
SAL002353,CL00204,2025-03-24,Training & Onboarding,one_time,2018.25,100.91,1917.34,Won,30,Yanis F.
SAL004551,CL00377,2025-03-25,Custom Development,one_time,32017.39,0.0,32017.39,Won,75,Léa M.
SAL000807,CL00073,2025-03-25,Ledger Subscription,subscription,944.39,188.88,755.51,Won,26,Yanis F.
SAL005454,CL00449,2025-03-25,Ledger Subscription,subscription,668.22,100.23,567.99,Won,63,Sophie L.
SAL002850,CL00243,2025-03-25,Custom Development,one_time,34522.36,1726.12,32796.24,Won,19,Léa M.
SAL001110,CL00094,2025-03-25,Custom Development,one_time,15098.6,1509.86,13588.74,Won,88,Amine B.
SAL005004,CL00410,2025-03-25,Ledger Subscription,subscription,592.44,29.62,562.82,Won,43,Léa M.
SAL002750,CL00238,2025-03-26,Premium Support,subscription,687.88,34.39,653.49,Won,44,Sophie L.
SAL005942,CL00486,2025-03-26,Custom Development,one_time,17439.74,2615.96,14823.78,Won,31,Léa M.
SAL004747,CL00394,2025-03-26,Premium Support,subscription,708.65,70.87,637.78,Won,13,Yanis F.
SAL004237,CL00349,2025-03-26,Training & Onboarding,one_time,1829.98,0.0,1829.98,Won,84,Yanis F.
SAL005272,CL00430,2025-03-26,Training & Onboarding,one_time,2157.07,0.0,2157.07,Won,62,Marie D.
SAL001265,CL00108,2025-03-26,Custom Development,one_time,23545.93,0.0,23545.93,Won,96,Sophie L.
SAL000156,CL00013,2025-03-26,Premium Support,subscription,394.26,0.0,394.26,Won,58,Marie D.
SAL002562,CL00222,2025-03-26,Premium Support,subscription,324.58,64.92,259.66,Won,32,Léa M.
SAL004849,CL00399,2025-03-26,Lex Subscription,subscription,1002.66,0.0,1002.66,Won,62,Léa M.
SAL000974,CL00082,2025-03-26,Vector Subscription,subscription,1584.85,0.0,1584.85,Won,19,Sophie L.
SAL002878,CL00244,2025-03-27,Lex Subscription,subscription,1630.75,163.07,1467.68,Won,78,Amine B.
SAL003852,CL00329,2025-03-27,Vector Subscription,subscription,858.28,128.74,729.54,Won,50,Marie D.
SAL000527,CL00054,2025-03-27,Custom Development,one_time,8392.48,0.0,8392.48,Won,103,Léa M.
SAL001016,CL00086,2025-03-27,Ledger Subscription,subscription,436.86,43.69,393.17,Won,15,Marie D.
SAL003485,CL00294,2025-03-27,Premium Support,subscription,778.26,0.0,778.26,Won,27,Amine B.
SAL005893,CL00484,2025-03-27,Ledger Subscription,subscription,1044.44,0.0,1044.44,Won,50,Marie D.
SAL005365,CL00441,2025-03-27,Vector Subscription,subscription,1588.55,0.0,1588.55,Won,40,Sophie L.
SAL003945,CL00334,2025-03-28,Core Premium,subscription,5085.51,254.28,4831.23,Won,24,Karim T.
SAL000294,CL00027,2025-03-28,Vector Subscription,subscription,1514.96,0.0,1514.96,Won,23,Amine B.
SAL002871,CL00244,2025-03-28,Lex Subscription,subscription,1592.7,318.54,1274.16,Won,75,Amine B.
SAL001803,CL00149,2025-03-28,Training & Onboarding,one_time,2093.35,0.0,2093.35,Won,67,Karim T.
SAL005874,CL00482,2025-03-28,Core Premium,subscription,3034.02,455.1,2578.92,Won,88,Yanis F.
SAL005383,CL00443,2025-03-28,Lex Subscription,subscription,1577.44,157.74,1419.7,Won,43,Sophie L.
SAL003831,CL00328,2025-03-28,Training & Onboarding,one_time,5399.03,0.0,5399.03,Won,56,Yanis F.
SAL003415,CL00289,2025-03-28,Lex Subscription,subscription,678.75,0.0,678.75,Won,46,Marie D.
SAL000345,CL00031,2025-03-29,Ledger Subscription,subscription,579.1,86.86,492.24,Won,64,Marie D.
SAL002036,CL00176,2025-03-29,Training & Onboarding,one_time,1252.86,62.64,1190.22,Won,15,Yanis F.
SAL003007,CL00255,2025-03-29,Custom Development,one_time,25629.05,2562.9,23066.15,Won,42,Marie D.
SAL000694,CL00067,2025-03-29,Vector Subscription,subscription,1685.34,0.0,1685.34,Won,69,Karim T.
SAL003171,CL00268,2025-03-29,Custom Development,one_time,32118.59,0.0,32118.59,Won,10,Karim T.
SAL005300,CL00434,2025-03-30,Core Premium,subscription,5047.0,504.7,4542.3,Won,77,Marie D.
SAL000079,CL00009,2025-03-30,Custom Development,one_time,7161.08,0.0,7161.08,Won,58,Amine B.
SAL000992,CL00084,2025-03-30,Premium Support,subscription,355.23,0.0,355.23,Won,8,Karim T.
SAL001221,CL00107,2025-03-30,Vector Subscription,subscription,1223.55,0.0,1223.55,Won,59,Yanis F.
SAL005245,CL00427,2025-03-30,Core Premium,subscription,2625.04,262.5,2362.54,Won,38,Marie D.
SAL001379,CL00117,2025-03-30,Training & Onboarding,one_time,4035.89,201.79,3834.1,Won,70,Léa M.
SAL003845,CL00329,2025-03-30,Ledger Subscription,subscription,1104.74,110.47,994.27,Won,64,Marie D.
SAL000915,CL00078,2025-03-30,Custom Development,one_time,28152.08,2815.21,25336.87,Won,73,Yanis F.
SAL003851,CL00329,2025-03-30,Custom Development,one_time,27874.88,0.0,27874.88,Won,14,Marie D.
SAL000788,CL00073,2025-03-31,Core Premium,subscription,4623.84,0.0,4623.84,Won,29,Yanis F.
SAL001605,CL00131,2025-03-31,Custom Development,one_time,30933.92,0.0,30933.92,Won,30,Marie D.
SAL004387,CL00362,2025-03-31,Vector Subscription,subscription,1294.15,64.71,1229.44,Won,29,Léa M.
SAL004502,CL00371,2025-03-31,Vector Subscription,subscription,578.45,0.0,578.45,Won,71,Léa M.
SAL005830,CL00480,2025-03-31,Custom Development,one_time,18922.81,1892.28,17030.53,Won,88,Marie D.
SAL001811,CL00149,2025-03-31,Premium Support,subscription,550.5,110.1,440.4,Won,46,Karim T.
SAL000138,CL00012,2025-03-31,Training & Onboarding,one_time,2314.4,0.0,2314.4,Won,85,Yanis F.
SAL000650,CL00061,2025-03-31,Lex Subscription,subscription,505.14,0.0,505.14,Won,49,Sophie L.
SAL000007,CL00002,2025-04-01,Vector Subscription,subscription,639.23,127.85,511.38,Won,14,Marie D.
SAL005120,CL00421,2025-04-01,Training & Onboarding,one_time,2762.22,0.0,2762.22,Won,47,Marie D.
SAL000542,CL00054,2025-04-01,Core Premium,subscription,4032.94,0.0,4032.94,Won,50,Léa M.
SAL003448,CL00293,2025-04-01,Premium Support,subscription,517.19,51.72,465.47,Won,20,Karim T.
SAL002361,CL00204,2025-04-01,Ledger Subscription,subscription,928.8,0.0,928.8,Won,33,Yanis F.
SAL000480,CL00050,2025-04-01,Custom Development,one_time,9490.38,0.0,9490.38,Won,70,Léa M.
SAL003968,CL00334,2025-04-02,Vector Subscription,subscription,1472.26,0.0,1472.26,Won,53,Karim T.
SAL004281,CL00355,2025-04-02,Custom Development,one_time,23980.04,1199.0,22781.04,Won,102,Marie D.
SAL004573,CL00377,2025-04-02,Ledger Subscription,subscription,922.09,138.31,783.78,Won,75,Léa M.
SAL003794,CL00323,2025-04-02,Training & Onboarding,one_time,1301.37,0.0,1301.37,Won,17,Karim T.
SAL005858,CL00481,2025-04-02,Lex Subscription,subscription,1022.81,102.28,920.53,Won,13,Karim T.
SAL001700,CL00136,2025-04-03,Vector Subscription,subscription,1831.31,366.26,1465.05,Won,75,Karim T.
SAL001944,CL00168,2025-04-03,Vector Subscription,subscription,1688.93,0.0,1688.93,Won,29,Yanis F.
SAL005781,CL00479,2025-04-03,Lex Subscription,subscription,488.21,24.41,463.8,Won,120,Yanis F.
SAL001907,CL00163,2025-04-03,Training & Onboarding,one_time,3094.31,0.0,3094.31,Won,36,Amine B.
SAL000564,CL00054,2025-04-03,Premium Support,subscription,786.61,0.0,786.61,Won,69,Léa M.
SAL004507,CL00371,2025-04-04,Ledger Subscription,subscription,715.64,143.13,572.51,Won,62,Léa M.
SAL002804,CL00241,2025-04-04,Core Premium,subscription,2593.41,0.0,2593.41,Won,34,Amine B.
SAL005493,CL00452,2025-04-04,Premium Support,subscription,927.61,46.38,881.23,Won,95,Karim T.
SAL005485,CL00452,2025-04-04,Core Premium,subscription,6367.8,636.78,5731.02,Won,83,Karim T.
SAL002419,CL00211,2025-04-04,Vector Subscription,subscription,1299.59,64.98,1234.61,Won,28,Karim T.
SAL003268,CL00277,2025-04-05,Core Premium,subscription,2353.9,0.0,2353.9,Won,59,Léa M.
SAL002423,CL00211,2025-04-05,Vector Subscription,subscription,527.9,79.19,448.71,Won,15,Karim T.
SAL004669,CL00386,2025-04-05,Lex Subscription,subscription,588.15,0.0,588.15,Won,23,Yanis F.
SAL002787,CL00241,2025-04-06,Ledger Subscription,subscription,1111.9,0.0,1111.9,Won,79,Amine B.
SAL002684,CL00235,2025-04-06,Ledger Subscription,subscription,856.59,42.83,813.76,Won,47,Yanis F.
SAL001778,CL00147,2025-04-06,Premium Support,subscription,410.23,82.05,328.18,Won,90,Amine B.
SAL002574,CL00222,2025-04-06,Training & Onboarding,one_time,2487.9,124.4,2363.5,Won,79,Léa M.
SAL000869,CL00075,2025-04-06,Training & Onboarding,one_time,1868.65,0.0,1868.65,Won,57,Yanis F.
SAL002541,CL00221,2025-04-06,Core Premium,subscription,2392.75,0.0,2392.75,Won,45,Sophie L.
SAL000129,CL00012,2025-04-07,Training & Onboarding,one_time,2261.82,0.0,2261.82,Won,119,Yanis F.
SAL000377,CL00034,2025-04-07,Vector Subscription,subscription,1967.71,0.0,1967.71,Won,83,Amine B.
SAL003869,CL00330,2025-04-07,Custom Development,one_time,15776.02,0.0,15776.02,Won,47,Léa M.
SAL005023,CL00411,2025-04-07,Premium Support,subscription,589.84,0.0,589.84,Won,68,Yanis F.
SAL002586,CL00223,2025-04-07,Training & Onboarding,one_time,1881.97,94.1,1787.87,Won,77,Karim T.
SAL004177,CL00347,2025-04-07,Custom Development,one_time,15915.67,2387.35,13528.32,Won,92,Karim T.
SAL001678,CL00135,2025-04-07,Vector Subscription,subscription,1419.65,0.0,1419.65,Won,22,Léa M.
SAL001780,CL00147,2025-04-07,Core Premium,subscription,2763.05,0.0,2763.05,Won,70,Amine B.
SAL000693,CL00067,2025-04-07,Premium Support,subscription,781.94,156.39,625.55,Won,29,Karim T.
SAL004864,CL00399,2025-04-07,Core Premium,subscription,3732.94,0.0,3732.94,Won,110,Léa M.
SAL000299,CL00027,2025-04-08,Custom Development,one_time,11538.71,576.94,10961.77,Won,31,Amine B.
SAL002470,CL00214,2025-04-08,Lex Subscription,subscription,1471.27,0.0,1471.27,Won,39,Amine B.
SAL002441,CL00212,2025-04-08,Training & Onboarding,one_time,3040.82,0.0,3040.82,Won,37,Amine B.
SAL003749,CL00320,2025-04-08,Custom Development,one_time,16065.8,2409.87,13655.93,Won,31,Yanis F.
SAL001438,CL00121,2025-04-08,Core Premium,subscription,4679.57,0.0,4679.57,Won,37,Amine B.
SAL005835,CL00480,2025-04-08,Training & Onboarding,one_time,1901.57,190.16,1711.41,Won,69,Marie D.
SAL005367,CL00441,2025-04-08,Vector Subscription,subscription,1174.57,0.0,1174.57,Won,16,Sophie L.
SAL005630,CL00463,2025-04-08,Premium Support,subscription,277.27,0.0,277.27,Won,68,Karim T.
SAL005632,CL00463,2025-04-09,Custom Development,one_time,14383.19,0.0,14383.19,Won,9,Karim T.
SAL000657,CL00062,2025-04-09,Premium Support,subscription,579.4,0.0,579.4,Won,15,Amine B.
SAL000904,CL00078,2025-04-09,Core Premium,subscription,2364.72,0.0,2364.72,Won,115,Yanis F.
SAL004451,CL00366,2025-04-09,Premium Support,subscription,683.3,0.0,683.3,Won,49,Sophie L.
SAL005235,CL00427,2025-04-09,Lex Subscription,subscription,570.35,114.07,456.28,Won,26,Marie D.
SAL005648,CL00465,2025-04-09,Premium Support,subscription,256.23,12.81,243.42,Won,84,Marie D.
SAL004664,CL00386,2025-04-09,Custom Development,one_time,29165.05,0.0,29165.05,Won,51,Yanis F.
SAL001040,CL00087,2025-04-09,Training & Onboarding,one_time,2018.35,0.0,2018.35,Won,87,Amine B.
SAL000592,CL00057,2025-04-09,Custom Development,one_time,14775.09,0.0,14775.09,Won,45,Marie D.
SAL004921,CL00404,2025-04-09,Lex Subscription,subscription,694.71,104.21,590.5,Won,57,Sophie L.
SAL001501,CL00123,2025-04-09,Vector Subscription,subscription,1298.64,64.93,1233.71,Won,110,Yanis F.
